ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPM,Conversion_rate,Approved_Conversion_Rate,CPA,Cost_Per_Approved,Conversions_per_1000
747852,936,110943,30-34,F,26,10126,3,4.619999886,1,0,0.02962670353545329,1.5399999619999998,0.45625122318783323,33.33333333333333,0.0,4.619999886,0.0,0.09875567845151097
747859,936,110944,30-34,F,27,22572,5,8.5,1,0,0.022151337940811627,1.7,0.37657274499379767,20.0,0.0,8.5,0.0,0.044302675881623246
747863,936,110944,30-34,F,27,1955,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5115089514066495
747879,936,110947,30-34,F,30,493,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028397565922921
747903,936,110951,30-34,F,63,1491,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.670690811535882
747911,936,110952,30-34,F,64,1495,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.6688963210702341
747968,936,110962,35-39,F,21,512,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747991,936,110966,35-39,F,25,4868,2,2.420000076,1,0,0.041084634346754315,1.210000038,0.4971240912078883,50.0,0.0,2.420000076,0.0,0.20542317173377156
748000,936,110967,35-39,F,26,6585,2,2.950000048,1,0,0.030372057706909643,1.475000024,0.4479878584662111,50.0,0.0,2.950000048,0.0,0.15186028853454822
748007,936,110968,35-39,F,27,10164,2,3.720000029,1,1,0.01967729240456513,1.8600000145,0.3659976415781188,50.0,100.0,3.720000029,3.720000029,0.09838646202282565
748014,936,110970,35-39,F,29,11182,4,4.449999809,1,0,0.03577177606868181,1.11249995225,0.3979609916830621,25.0,0.0,4.449999809,0.0,0.08942944017170452
748045,936,110975,35-39,F,63,1238,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8077544426494346
748086,936,110982,40-44,F,16,34127,8,13.07000017,1,0,0.023441849561930433,1.63375002125,0.38298122219943154,12.5,0.0,13.07000017,0.0,0.029302311952413045
748087,936,110982,40-44,F,16,29466,7,10.84999967,2,0,0.02375619357904025,1.5499999528571429,0.3682209892757755,28.57142857142857,0.0,5.424999835,0.0,0.06787483879725785
748089,936,110982,40-44,F,16,38759,9,10.84999967,1,0,0.023220413323357156,1.205555518888889,0.27993497432854303,11.11111111111111,0.0,10.84999967,0.0,0.025800459248174618
748091,936,110982,40-44,F,16,41720,10,12.06000006,1,1,0.023969319271332692,1.206000006,0.2890699918504315,10.0,100.0,12.06000006,12.06000006,0.023969319271332692
748225,936,111005,45-49,F,15,18602,5,8.860000134,1,0,0.026878830233308247,1.7720000268,0.47629287893774863,20.0,0.0,8.860000134,0.0,0.053757660466616494
748230,936,111006,45-49,F,16,83929,21,27.72999954,4,1,0.025021148828176194,1.3204761685714286,0.33039830737885595,19.047619047619047,25.0,6.932499885,27.72999954,0.04765933110128799
748231,936,111006,45-49,F,16,25194,6,7.349999905,1,0,0.023815194093831864,1.2249999841666666,0.29173612387870124,16.666666666666664,0.0,7.349999905,0.0,0.03969199015638644
748233,936,111006,45-49,F,16,78627,19,26.53000045,1,0,0.0241647271293576,1.3963158131578948,0.33741590611367595,5.263157894736842,0.0,26.53000045,0.0,0.012718277436504
748235,936,111006,45-49,F,16,102695,25,39.42999983,3,0,0.024343931057987246,1.5771999932,0.3839524789911875,12.0,0.0,13.143333276666667,0.0,0.029212717269584694
748294,936,111016,45-49,F,27,82827,24,47.93000031,3,0,0.028976058531638236,1.99708334625,0.5786760393349994,12.5,0.0,15.97666677,0.0,0.03622007316454779
748295,936,111016,45-49,F,27,9240,3,6.039999962,1,0,0.032467532467532464,2.0133333206666664,0.6536796495670996,33.33333333333333,0.0,6.039999962,0.0,0.10822510822510822
748303,936,111018,45-49,F,29,7706,2,2.369999886,1,0,0.02595380223202699,1.184999943,0.3075525416558526,50.0,0.0,2.369999886,0.0,0.12976901116013495
748314,936,111020,45-49,F,31,7821,4,6.340000153,1,1,0.0511443549418233,1.58500003825,0.810638045390615,25.0,100.0,6.340000153,6.340000153,0.12786088735455825
748341,936,111024,45-49,F,64,1363,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.7336757153338225
776318,936,115484,45-49,F,15,3569,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2801905295601009
776322,936,115485,45-49,F,16,119063,34,53.21999949,1,0,0.02855631052468021,1.5652941026470588,0.44699024457640074,2.941176470588235,0.0,53.21999949,0.0,0.008398914860200063
776323,936,115485,45-49,F,16,99078,23,35.79999948,2,0,0.023214033387835845,1.556521716521739,0.36133147096227214,8.695652173913043,0.0,17.89999974,0.0,0.020186115989422476
776325,936,115485,45-49,F,16,452398,114,180.2200012,1,0,0.025199050393679902,1.5808772035087721,0.398366043174373,0.8771929824561403,0.0,180.2200012,0.0,0.0022104430169894653
776334,936,115487,45-49,F,10,191223,48,76.41000056,1,0,0.025101582968575953,1.5918750116666667,0.3995858268095365,2.083333333333333,0.0,76.41000056,0.0,0.005229496451786658
776336,936,115487,45-49,F,10,22216,6,9.549999952,1,0,0.02700756211739287,1.5916666586666668,0.4298703615412316,16.666666666666664,0.0,9.549999952,0.0,0.04501260352898812
776338,936,115487,45-49,F,10,48291,11,18.01999998,1,0,0.022778571576484233,1.6381818163636366,0.3731544175933404,9.090909090909092,0.0,18.01999998,0.0,0.02070779234225839
776353,936,115490,40-44,F,63,27559,8,13.37,1,0,0.0290286294858304,1.67125,0.48514097028194053,12.5,0.0,13.37,0.0,0.036285786857288
776373,936,115493,45-49,F,25,10194,4,4.590000033,2,1,0.039238767902687856,1.14750000825,0.45026486492054146,50.0,50.0,2.2950000165,4.590000033,0.19619383951343927
776383,936,115495,45-49,F,23,1168,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.8561643835616438
776405,936,115498,45-49,F,21,40126,16,25.86000001,1,0,0.03987439565369087,1.616250000625,0.6444699200019937,6.25,0.0,25.86000001,0.0,0.024921497283556797
776416,936,115500,45-49,F,19,3659,1,0.49000001,1,1,0.027329871549603715,0.49000001,0.13391637332604536,100.0,100.0,0.49000001,0.49000001,0.2732987154960371
776430,936,115503,30-34,M,10,3200,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125
776464,936,115508,45-49,F,29,7550,1,1.679999948,1,1,0.013245033112582781,1.679999948,0.2225165494039735,100.0,100.0,1.679999948,1.679999948,0.13245033112582782
776469,936,115509,45-49,F,28,45397,15,25.41999936,1,1,0.03304183095799282,1.694666624,0.5599488812036036,6.666666666666667,100.0,25.41999936,25.41999936,0.022027887305328547
776473,936,115510,30-34,M,16,23086,2,3.310000062,1,1,0.008663259118080222,1.655000031,0.143376941089838,50.0,100.0,3.310000062,3.310000062,0.04331629559040111
776475,936,115510,30-34,M,16,16425,1,1.549999952,1,0,0.0060882800608828,1.549999952,0.09436833802130898,100.0,0.0,1.549999952,0.0,0.060882800608828
776476,936,115510,30-34,M,16,43756,5,5.439999938,0,0,0.011427004296553616,1.0879999876,0.12432580532955481,0.0,0.0,0.0,0.0,0.0
776477,936,115510,30-34,M,16,9982,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10018032458425165
776489,936,115512,45-49,F,26,175389,55,81.60999787,1,0,0.031358865151178236,1.4838181430909092,0.4653085305805951,1.8181818181818181,0.0,81.60999787,0.0,0.005701611845668771
776494,936,115513,30-34,M,15,7015,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14255167498218105
776515,936,115517,45-49,F,65,12706,3,4.98999989,1,1,0.023610892491736188,1.6633332966666667,0.392727836455218,33.33333333333333,100.0,4.98999989,4.98999989,0.07870297497245396
776519,936,115517,45-49,F,65,70702,20,31.7099998,1,0,0.028287742920992336,1.58549999,0.4485021611835592,5.0,0.0,31.7099998,0.0,0.014143871460496168
776533,936,115520,45-49,F,63,63927,16,25.52000046,2,0,0.025028548187776684,1.59500002875,0.39920535079074565,12.5,0.0,12.76000023,0.0,0.031285685234720854
776534,936,115520,45-49,F,63,15105,3,4.25999999,1,0,0.019860973187686197,1.4199999966666665,0.28202581860311154,33.33333333333333,0.0,4.25999999,0.0,0.066203243958954
776538,936,115521,30-34,F,15,8774,1,1.830000043,1,0,0.011397310234784592,1.830000043,0.20857078219740144,100.0,0.0,1.830000043,0.0,0.11397310234784591
776551,936,115523,30-34,F,16,14459,1,1.389999986,1,0,0.006916107614634484,1.389999986,0.09613389487516427,100.0,0.0,1.389999986,0.0,0.06916107614634484
776552,936,115523,30-34,F,16,21596,2,2.809999943,1,0,0.009260974254491572,1.4049999715,0.1301166856362289,50.0,0.0,2.809999943,0.0,0.046304871272457866
776553,936,115523,30-34,F,16,66765,8,11.04999971,1,0,0.011982326069048154,1.38124996375,0.16550587448513443,12.5,0.0,11.04999971,0.0,0.014977907586310192
776563,936,115525,30-34,F,7,1369,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.7304601899196493
776579,936,115527,30-34,F,10,26910,5,7.229999781,1,0,0.01858045336306206,1.4459999562,0.2686733474916388,20.0,0.0,7.229999781,0.0,0.03716090672612412
776603,936,115531,30-34,F,2,506,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976284584980237
776615,936,115533,45-49,M,63,11988,3,4.269999862,1,0,0.025025025025025023,1.4233332873333333,0.356189511344678,33.33333333333333,0.0,4.269999862,0.0,0.08341675008341676
776623,936,115535,45-49,M,64,19353,6,9.4799999,1,1,0.031002945279801578,1.5799999833333331,0.48984653025370745,16.666666666666664,100.0,9.4799999,9.4799999,0.05167157546633597
776631,936,115536,40-44,M,29,10960,2,2.890000105,1,0,0.01824817518248175,1.4450000525,0.26368614096715326,50.0,0.0,2.890000105,0.0,0.09124087591240876
776643,936,115538,30-34,M,15,33491,6,10.56999969,2,1,0.017915260816338718,1.761666615,0.31560716879161566,33.33333333333333,50.0,5.284999845,10.56999969,0.059717536054462395
776644,936,115538,30-34,M,15,20083,2,3.200000048,2,1,0.009958671513220135,1.600000024,0.15933874660160335,100.0,50.0,1.600000024,3.200000048,0.09958671513220135
776659,936,115541,30-34,M,16,8817,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.11341726210729272
776661,936,115541,30-34,M,16,15466,1,0.970000029,1,0,0.006465795939480151,0.970000029,0.06271822248803828,100.0,0.0,0.970000029,0.0,0.06465795939480151
776662,936,115541,30-34,M,16,27072,3,4.370000005,1,0,0.011081560283687944,1.4566666683333331,0.16142139498374705,33.33333333333333,0.0,4.370000005,0.0,0.03693853427895981
776663,936,115541,30-34,M,16,15753,1,0.569999993,1,1,0.006347997206881229,0.569999993,0.0361835836348632,100.0,100.0,0.569999993,0.569999993,0.06347997206881228
776668,936,115542,40-44,M,19,3523,1,1.809999943,1,1,0.02838489923360772,1.809999943,0.5137666599489071,100.0,100.0,1.809999943,1.809999943,0.2838489923360772
776685,936,115545,40-44,M,16,7745,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291155584247902
776686,936,115545,40-44,M,16,18709,2,3.319999933,1,0,0.010690042225666791,1.6599999665,0.1774546973649046,50.0,0.0,3.319999933,0.0,0.05345021112833396
776687,936,115545,40-44,M,16,8022,0,0.0,2,1,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.2493143854400399
776696,936,115547,30-34,M,10,7966,1,1.179999948,1,1,0.012553351744915892,1.179999948,0.14812954406226464,100.0,100.0,1.179999948,1.179999948,0.12553351744915892
776697,936,115547,30-34,M,10,4132,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2420135527589545
776698,936,115547,30-34,M,10,12785,3,4.730000019,2,1,0.023464998044583497,1.576666673,0.3699648039890497,66.66666666666666,50.0,2.3650000095,4.730000019,0.1564333202972233
776699,936,115547,30-34,M,10,8213,1,1.379999995,1,1,0.0121758188238159,1.379999995,0.1680262991598685,100.0,100.0,1.379999995,1.379999995,0.12175818823815901
776722,936,115551,30-34,M,2,545,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.834862385321101
776725,936,115552,40-44,M,23,2479,1,1.25999999,1,0,0.04033884630899556,1.25999999,0.5082694594594596,100.0,0.0,1.25999999,0.0,0.40338846308995563
776780,936,115561,40-44,M,2,3812,2,3.049999952,1,0,0.05246589716684155,1.524999976,0.8001049192025182,50.0,0.0,3.049999952,0.0,0.2623294858342078
776793,936,115563,45-49,M,21,1609,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215040397762585
776799,936,115564,45-49,M,20,10257,3,3.579999924,1,1,0.029248318221702253,1.193333308,0.34902992336940625,33.33333333333333,100.0,3.579999924,3.579999924,0.09749439407234084
776817,936,115567,40-44,M,10,12356,4,6.279999971,1,0,0.03237293622531564,1.56999999275,0.5082550963904175,25.0,0.0,6.279999971,0.0,0.08093234056328909
776825,936,115568,45-49,M,18,7410,1,1.210000038,1,0,0.013495276653171389,1.210000038,0.16329285263157894,100.0,0.0,1.210000038,0.0,0.1349527665317139
776829,936,115569,45-49,M,16,140098,28,46.63000011,1,0,0.0199860097931448,1.6653571467857142,0.3328384424474296,3.571428571428571,0.0,46.63000011,0.0,0.007137860640408856
776831,936,115569,45-49,M,16,107021,20,34.44000012,1,0,0.018687921062221433,1.722000006,0.32180600181272834,5.0,0.0,34.44000012,0.0,0.009343960531110716
776840,936,115571,35-39,M,36,2797,1,1.289999962,1,0,0.03575259206292456,1.289999962,0.46120842402574186,100.0,0.0,1.289999962,0.0,0.3575259206292456
776861,936,115574,45-49,M,7,16461,6,9.21999979,1,0,0.03644979041370512,1.5366666316666666,0.5601117665998421,16.666666666666664,0.0,9.21999979,0.0,0.060749650689508536
776892,936,115580,40-44,M,63,17488,5,7.719999909,1,0,0.028591033851784083,1.5439999818,0.44144555746797803,20.0,0.0,7.719999909,0.0,0.057182067703568165
776928,936,115586,35-39,M,10,9750,2,1.5,1,1,0.020512820512820513,0.75,0.15384615384615385,50.0,100.0,1.5,1.5,0.10256410256410256
776935,936,115587,45-49,M,36,1136,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.8802816901408451
777105,936,115615,45-49,M,63,4333,1,0.180000007,1,1,0.02307869836141242,0.180000007,0.04154165866605123,100.0,100.0,0.180000007,0.180000007,0.23078698361412417
777130,936,115619,35-39,M,16,6260,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597444089456869
777131,936,115619,35-39,M,16,6359,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15725743041358706
777166,936,115625,30-34,M,63,2383,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.419639110365086
777187,936,115629,40-44,M,27,11292,3,5.389999866,1,1,0.026567481402763018,1.796666622,0.47732907066950053,33.33333333333333,100.0,5.389999866,5.389999866,0.08855827134254339
777198,936,115631,30-34,M,64,12729,4,5.779999852,1,0,0.031424306701233404,1.444999963,0.4540812202058292,25.0,0.0,5.779999852,0.0,0.0785607667530835
777200,936,115631,30-34,M,64,1898,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5268703898840885
777201,936,115631,30-34,M,64,1882,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5313496280552603
777235,936,115637,30-34,M,65,2883,1,0.99000001,1,1,0.0346860908775581,0.99000001,0.34339230315643426,100.0,100.0,0.99000001,0.99000001,0.346860908775581
777248,936,115639,30-34,F,7,3989,1,1.279999971,1,0,0.0250689395838556,1.279999971,0.32088241940335926,100.0,0.0,1.279999971,0.0,0.250689395838556
777261,936,115641,40-44,M,29,19603,4,5.279999971,1,1,0.020405040044891087,1.31999999275,0.26934652711319695,25.0,100.0,5.279999971,5.279999971,0.05101260011222772
777382,936,115675,40-44,M,24,3047,1,1.379999995,1,0,0.03281916639317361,1.379999995,0.4529044945848375,100.0,0.0,1.379999995,0.0,0.3281916639317361
777398,936,115677,35-39,M,24,3029,1,1.049999952,1,1,0.033014196104324864,1.049999952,0.3466490432485969,100.0,100.0,1.049999952,1.049999952,0.3301419610432486
777410,936,115679,45-49,M,26,3490,1,1.340000033,1,1,0.028653295128939826,1.340000033,0.3839541641833811,100.0,100.0,1.340000033,1.340000033,0.28653295128939826
777482,936,115691,45-49,M,28,2479,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40338846308995563
777495,936,115693,40-44,M,19,19581,7,10.42999983,2,0,0.0357489402992697,1.4899999757142857,0.532659201777233,28.57142857142857,0.0,5.214999915,0.0,0.10213982942648486
777519,936,115697,45-49,M,29,19537,5,6.099999905,1,0,0.025592465578133796,1.219999981,0.31222807519066387,20.0,0.0,6.099999905,0.0,0.05118493115626759
777625,936,115715,45-49,M,16,59433,12,19.65999949,3,0,0.020190803089192872,1.6383332908333335,0.33079264869685193,25.0,0.0,6.553333163333334,0.0,0.050477007722982185
777627,936,115715,45-49,M,16,157534,33,56.19000077,2,0,0.020947858874909544,1.702727296060606,0.356684911003339,6.0606060606060606,0.0,28.095000385,0.0,0.012695672045399724
777638,936,115717,40-44,M,7,1781,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5614823133071308
777670,936,115723,40-44,M,16,23769,4,6.029999852,1,0,0.016828642349278472,1.507499963,0.25369177718877534,25.0,0.0,6.029999852,0.0,0.04207160587319618
777673,936,115723,40-44,M,16,7101,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14082523588227008
777742,936,115735,35-39,M,64,4726,1,1.830000043,1,1,0.021159542953872196,1.830000043,0.38721964515446466,100.0,100.0,1.830000043,1.830000043,0.21159542953872196
777758,936,115737,30-34,M,19,5209,1,0.959999979,2,0,0.01919754271453254,0.959999979,0.1842964060280284,200.0,0.0,0.4799999895,0.0,0.3839508542906508
777794,936,115743,30-34,M,18,13473,3,2.619999945,3,0,0.0222667557336896,0.873333315,0.19446299599198397,100.0,0.0,0.873333315,0.0,0.22266755733689603
777816,936,115747,40-44,M,2,500,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0
777871,936,115756,30-34,M,20,4616,1,1.360000014,1,0,0.02166377816291161,1.360000014,0.29462738604852684,100.0,0.0,1.360000014,0.0,0.2166377816291161
777904,936,115762,30-34,M,31,3279,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049710277523635
777905,936,115762,30-34,M,31,3288,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30413625304136255
778037,936,115784,35-39,M,27,14615,4,6.050000191,1,0,0.027369141293191925,1.51250004775,0.41395827512829286,25.0,0.0,6.050000191,0.0,0.06842285323297981
778048,936,115786,30-34,M,27,56615,12,19.88000035,2,0,0.021195796167093526,1.6566666958333334,0.3511436960169566,16.666666666666664,0.0,9.940000175,0.0,0.035326326945155875
778085,936,115792,30-34,M,26,11735,3,4.529999971,1,1,0.025564550489987216,1.5099999903333332,0.3860247099275671,33.33333333333333,100.0,4.529999971,4.529999971,0.08521516829995739
778087,936,115792,30-34,M,26,15910,5,6.779999852,1,0,0.03142677561282212,1.3559999704,0.42614706800754243,20.0,0.0,6.779999852,0.0,0.06285355122564425
778112,936,115796,35-39,M,29,11446,2,3.090000033,1,1,0.017473353136466887,1.5450000165,0.26996330884151665,50.0,100.0,3.090000033,3.090000033,0.08736676568233444
778113,936,115796,35-39,M,29,4595,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176278563656148
778124,936,115798,30-34,M,29,4871,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20529665366454525
778148,936,115802,35-39,M,28,3199,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31259768677711786
778156,936,115804,30-34,M,28,9388,2,3.140000105,1,0,0.021303792074989347,1.5700000525,0.3344695467618236,50.0,0.0,3.140000105,0.0,0.10651896037494674
778161,936,115804,30-34,M,28,17954,6,7.5400002,2,1,0.03341873677175003,1.2566667,0.41996213657123754,33.33333333333333,50.0,3.7700001,7.5400002,0.11139578923916676
778208,936,115812,40-44,F,29,2755,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36297640653357527
778264,936,115822,40-44,F,27,8152,1,0.99000001,1,0,0.01226692836113837,0.99000001,0.12144259200196272,100.0,0.0,0.99000001,0.0,0.1226692836113837
778266,936,115822,40-44,F,27,74542,19,34.1500001,1,0,0.025488986074964446,1.7973684263157894,0.45813098789943923,5.263157894736842,0.0,34.1500001,0.0,0.013415255828928658
778421,936,115848,40-44,F,20,6699,2,3.090000033,1,0,0.02985520226899537,1.5450000165,0.46126287998208687,50.0,0.0,3.090000033,0.0,0.14927601134497684
778422,936,115848,40-44,F,20,11911,4,3.959999919,1,0,0.033582402820921835,0.98999997975,0.33246578112668956,25.0,0.0,3.959999919,0.0,0.08395600705230459
778461,936,115854,40-44,M,29,10090,2,2.650000095,1,1,0.019821605550049554,1.3250000475,0.26263628295341923,50.0,100.0,2.650000095,2.650000095,0.09910802775024777
778471,936,115856,30-34,M,32,1273,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.7855459544383347
778483,936,115858,40-44,F,18,24188,5,8.179999828,1,0,0.020671407309409626,1.6359999656,0.3381842164709773,20.0,0.0,8.179999828,0.0,0.04134281461881925
778529,936,115866,30-34,M,31,2214,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45167118337850043
778556,936,115870,40-44,M,32,9735,4,4.130000114,1,1,0.04108885464817669,1.0325000285,0.4242424359527479,25.0,100.0,4.130000114,4.130000114,0.1027221366204417
778590,936,115876,30-34,M,30,1371,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.7293946024799417
778600,936,115878,40-44,F,22,10750,4,5.389999866,1,0,0.037209302325581395,1.3474999665,0.501395336372093,25.0,0.0,5.389999866,0.0,0.09302325581395349
778626,936,115882,30-34,M,29,7629,1,0.720000029,1,1,0.013107877834578582,0.720000029,0.09437672421025037,100.0,100.0,0.720000029,0.720000029,0.13107877834578582
778628,936,115882,30-34,M,29,4608,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21701388888888887
778674,936,115890,35-39,M,29,3732,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679528403001072
778689,936,115892,30-34,M,28,7453,1,1.679999948,1,1,0.013417415805715819,1.679999948,0.22541257855896957,100.0,100.0,1.679999948,1.679999948,0.13417415805715818
778722,936,115898,35-39,F,64,41785,14,19.10000038,1,0,0.033504846236687806,1.3642857414285714,0.45710183989469905,7.142857142857142,0.0,19.10000038,0.0,0.023932033026205578
778737,936,115900,35-39,M,27,8077,2,3.579999924,1,1,0.02476166893648632,1.789999962,0.4432338645536709,50.0,100.0,3.579999924,3.579999924,0.1238083446824316
778756,936,115904,35-39,F,63,5602,1,1.580000043,1,0,0.01785076758300607,1.580000043,0.282042135487326,100.0,0.0,1.580000043,0.0,0.1785076758300607
778804,936,115912,30-34,M,26,6184,2,2.75,1,1,0.03234152652005175,1.375,0.44469598965071155,50.0,100.0,2.75,2.75,0.16170763260025875
778808,936,115912,30-34,M,26,1738,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753739930955121
778964,936,115938,35-39,F,27,112460,25,41.29000068,1,0,0.0222301262671172,1.6516000272,0.367152771474302,4.0,0.0,41.29000068,0.0,0.008892050506846879
779057,936,115954,40-44,M,15,4414,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22655188038060717
779106,936,115962,35-39,F,30,14670,7,9.410000324,1,0,0.047716428084526245,1.3442857605714287,0.6414451481935924,14.285714285714285,0.0,9.410000324,0.0,0.0681663258350375
